[BOOT] 2024-02-08T12:13:55Z CrowdSense System Init... OK
[DATA] 2024-02-08T12:13:55Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0001 | MAC:1e:89:b6:1d:c5:a8 | SSID:L Bello_8361
[DATA] 2024-02-12T21:01:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:1865 | MAC:22:1f:b9:eb:69:fc | SSID:
[DATA] 2024-02-12T21:01:15Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:1866 | MAC:22:1f:b9:eb:69:fc | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:1866 | MAC:22:1f:b9:eb:69:fc | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:1869 | MAC:22:1f:b9:eb:69:fc | SSID:
[DATA] 2024-02-12T21:01:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:1870 | MAC:22:1f:b9:eb:69:fc | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:16Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:1873 | MAC:22:1f:b9:eb:69:fc | SSID:
[DATA] 2024-02-12T21:01:16Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:1874 | MAC:22:1f:b9:eb:69:fc | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:0549 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:0550 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:0551 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-93 | FC:0x4000 | SEQ:0552 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:0552 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-76 | FC:0x4000 | SEQ:0563 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-61 | FC:0x4000 | SEQ:0564 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-72 | FC:0x4000 | SEQ:0567 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-88 | FC:0x4000 | SEQ:0568 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-81 | FC:0x4000 | SEQ:0569 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-57 | FC:0x4000 | SEQ:0570 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-47 | FC:0x4000 | SEQ:0571 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-60 | FC:0x4000 | SEQ:0572 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-85 | FC:0x4000 | SEQ:0575 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:0575 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:0576 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-83 | FC:0x4000 | SEQ:0579 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-45 | FC:0x4000 | SEQ:0580 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:0583 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:0584 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:0587 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-92 | FC:0x4000 | SEQ:0588 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:0588 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:0589 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-50 | FC:0x4000 | SEQ:0590 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-35 | FC:0x4000 | SEQ:0591 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:0591 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-55 | FC:0x4000 | SEQ:0592 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:0592 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-39 | FC:0x4000 | SEQ:0595 | MAC:36:fe:24:1d:a3:c2 | SSID:
[INFO] 2024-02-12T21:01:35Z Buffer utilization > 80%
[DATA] 2024-02-12T21:01:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:0596 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:0599 | MAC:36:fe:24:1d:a3:c2 | SSID:
[DATA] 2024-02-12T21:01:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:0600 | MAC:36:fe:24:1d:a3:c2 | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1791 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:1792 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[WARN] 2024-02-12T21:01:59Z Reconnecting to MQTT broker...
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:1793 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-76 | FC:0x4000 | SEQ:1794 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-85 | FC:0x4000 | SEQ:1805 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-60 | FC:0x4000 | SEQ:1806 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:1806 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-49 | FC:0x4000 | SEQ:1809 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-73 | FC:0x4000 | SEQ:1810 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:1811 | MAC:d6:00:9b:2b:c4:1a | SSID:
[INFO] 2024-02-12T21:01:59Z Garbage collection started
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-41 | FC:0x4000 | SEQ:1813 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:01:59Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-41 | FC:0x4000 | SEQ:1814 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-35 | FC:0x4000 | SEQ:1817 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:1817 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:1818 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-37 | FC:0x4000 | SEQ:1821 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-66 | FC:0x4000 | SEQ:1822 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:1825 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:1826 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-41 | FC:0x4000 | SEQ:1829 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1829 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-81 | FC:0x4000 | SEQ:1830 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:1830 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:1831 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:1832 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:1833 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-82 | FC:0x4000 | SEQ:1834 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:1837 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:1838 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:1841 | MAC:d6:00:9b:2b:c4:1a | SSID:
[DATA] 2024-02-12T21:02:00Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-95 | FC:0x4000 | SEQ:1842 | MAC:d6:00:9b:2b:c4:1a | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:1636 | MAC:8a:13:d0:df:ec:e8 | SSID:
[ERROR] 2024-02-12T21:02:19Z Garbage collection started
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-49 | FC:0x4000 | SEQ:1637 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-77 | FC:0x4000 | SEQ:1638 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-42 | FC:0x4000 | SEQ:1639 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[INFO] 2024-02-12T21:02:19Z Memory Dump: 0xFE 0x0A...
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-92 | FC:0x4000 | SEQ:1650 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-67 | FC:0x4000 | SEQ:1651 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[WARN] 2024-02-12T21:02:19Z Packet dropped (queue full)
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-68 | FC:0x4000 | SEQ:1654 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-60 | FC:0x4000 | SEQ:1655 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-63 | FC:0x4000 | SEQ:1656 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:1657 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-56 | FC:0x4000 | SEQ:1658 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:19Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-43 | FC:0x4000 | SEQ:1659 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-61 | FC:0x4000 | SEQ:1662 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DEBUG] 2024-02-12T21:02:20Z Buffer utilization > 80%
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-80 | FC:0x4000 | SEQ:1662 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-79 | FC:0x4000 | SEQ:1663 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-54 | FC:0x4000 | SEQ:1666 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-79 | FC:0x4000 | SEQ:1667 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:1670 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-55 | FC:0x4000 | SEQ:1671 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:1674 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-36 | FC:0x4000 | SEQ:1675 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:1675 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:1676 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:1677 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1678 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:1679 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-52 | FC:0x4000 | SEQ:1679 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:1682 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:1683 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-68 | FC:0x4000 | SEQ:1686 | MAC:8a:13:d0:df:ec:e8 | SSID:
[DATA] 2024-02-12T21:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:1687 | MAC:8a:13:d0:df:ec:e8 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:41Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:1967 | MAC:0a:d6:79:81:03:50 | SSID:
[ERROR] 2024-02-12T21:02:41Z Reconnecting to MQTT broker...
[DATA] 2024-02-12T21:02:41Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:1968 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:41Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:1969 | MAC:0a:d6:79:81:03:50 | SSID:
[ERROR] 2024-02-12T21:02:41Z Garbage collection started
[DATA] 2024-02-12T21:02:41Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:1970 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[ERROR] 2024-02-12T21:02:41Z Garbage collection started
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-57 | FC:0x4000 | SEQ:1981 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:1982 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-40 | FC:0x4000 | SEQ:1982 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-73 | FC:0x4000 | SEQ:1985 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-48 | FC:0x4000 | SEQ:1986 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:1987 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-92 | FC:0x4000 | SEQ:1988 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-59 | FC:0x4000 | SEQ:1989 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:1990 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-72 | FC:0x4000 | SEQ:1993 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-95 | FC:0x4000 | SEQ:1993 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-76 | FC:0x4000 | SEQ:1994 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1994 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-61 | FC:0x4000 | SEQ:1998 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-40 | FC:0x4000 | SEQ:2001 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:2001 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-49 | FC:0x4000 | SEQ:2002 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-68 | FC:0x4000 | SEQ:2005 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:2006 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-81 | FC:0x4000 | SEQ:2006 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:2007 | MAC:0a:d6:79:81:03:50 | SSID:
[WARN] 2024-02-12T21:02:42Z Memory Dump: 0xFE 0x0A...
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:2008 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:2009 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-54 | FC:0x4000 | SEQ:2010 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-92 | FC:0x4000 | SEQ:2010 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:2013 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:2014 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:2017 | MAC:0a:d6:79:81:03:50 | SSID:
[DATA] 2024-02-12T21:02:42Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:2018 | MAC:0a:d6:79:81:03:50 | SSID:TIM-20430203
[DATA] 2024-02-12T21:03:01Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-62 | FC:0x4000 | SEQ:1321 | MAC:e2:b3:d1:2a:c2:7f | SSID:
